Date,close
2017072509:40:00,276.36
2017072509:45:00,276.36
2017072509:50:00,276.26
2017072509:55:00,276.36
2017072510:00:00,276.36
2017072510:05:00,276.36
2017072510:10:00,276.36
2017072510:15:00,276.36
2017072510:35:00,276.36
2017072510:40:00,276.46
2017072510:45:00,276.4
2017072510:50:00,276.4
2017072510:55:00,276.5
2017072511:00:00,276.46
2017072511:05:00,276.5
2017072511:10:00,276.46
2017072511:15:00,276.4
2017072511:20:00,276.46
2017072511:25:00,276.4
2017072511:30:00,276.5
2017072513:35:00,276.6
2017072513:40:00,276.62
2017072513:45:00,276.64
2017072513:50:00,276.66
2017072513:55:00,276.6
2017072514:00:00,276.84
2017072514:05:00,276.9
2017072514:10:00,276.9
2017072514:15:00,276.86
2017072514:20:00,276.9
2017072514:25:00,276.92
2017072514:30:00,276.86
2017072514:35:00,276.86
2017072514:40:00,276.94
2017072514:45:00,276.9
2017072514:50:00,276.8
2017072514:55:00,276.86
2017072521:10:00,275.9
2017072521:15:00,275.86
2017072521:20:00,275.96
2017072521:25:00,276.1
2017072521:30:00,275.96
2017072521:35:00,276.06
2017072521:40:00,276.2
2017072521:45:00,276.4
2017072521:50:00,276.36
2017072521:55:00,276.4
2017072522:00:00,276.4
2017072522:05:00,276.2
2017072522:10:00,276.14
2017072522:15:00,276.12
2017072522:20:00,276.02
2017072522:25:00,276
2017072522:30:00,276
2017072522:35:00,276.06
2017072522:40:00,276
2017072522:45:00,275.86
2017072522:50:00,275.9
2017072522:55:00,275.86
2017072523:00:00,275.64
2017072523:05:00,275.74
2017072523:10:00,275.76
2017072523:15:00,275.76
2017072523:20:00,275.7
2017072523:25:00,275.7
2017072523:30:00,275.76
2017072523:35:00,275.7
2017072523:40:00,275.8
2017072523:45:00,275.8
2017072523:50:00,275.86
2017072523:55:00,275.86
2017072600:00:00,275.9
2017072609:05:00,275.4
2017072609:15:00,275.1
2017072609:20:00,275.16
2017072609:25:00,275.14
2017072609:30:00,275.1
2017072609:35:00,275.3
2017072609:40:00,275.2
2017072609:45:00,275.3
2017072609:50:00,275.26
2017072609:55:00,275.2
2017072610:00:00,275.24
2017072610:05:00,275.2
2017072610:10:00,275.2
2017072610:15:00,275.14
2017072610:35:00,275.2
2017072610:40:00,275.14
2017072610:45:00,275.2
2017072610:50:00,275.1
2017072610:55:00,275
2017072611:00:00,274.94
2017072611:05:00,274.9
2017072611:10:00,274.76
2017072611:15:00,274.9
2017072611:20:00,274.76
2017072611:25:00,274.7
2017072611:30:00,274.7
2017072613:35:00,274.52
2017072613:40:00,274.5
2017072613:45:00,274.36
2017072613:50:00,274.46
2017072613:55:00,274.5
2017072614:00:00,274.4
2017072614:05:00,274.6
2017072614:10:00,274.5
2017072614:15:00,274.46
2017072614:20:00,274.46
2017072614:25:00,274.52
2017072614:30:00,274.4
2017072614:35:00,274.2
2017072614:40:00,274.3
2017072614:45:00,274.36
2017072614:50:00,274.32
2017072614:55:00,274.4
2017072621:10:00,274.9
2017072621:15:00,274.8
2017072621:20:00,274.66
2017072621:25:00,274.7
2017072621:30:00,274.76
2017072621:35:00,274.82
2017072621:40:00,274.9
2017072621:45:00,274.8
2017072621:50:00,274.9
2017072621:55:00,275.06
2017072622:00:00,275.06
2017072622:05:00,275.16
2017072622:10:00,275.14
2017072622:15:00,275.12
2017072622:20:00,275.12
2017072622:25:00,275.2
2017072622:30:00,275.14
2017072622:35:00,275.2
2017072622:40:00,275.14
2017072622:45:00,275.24
2017072622:50:00,275.26
2017072622:55:00,275.36
2017072623:00:00,275.12
2017072623:05:00,275.14
2017072623:10:00,275.1
2017072623:15:00,275.12
2017072623:20:00,275.1
2017072623:25:00,275.14
2017072623:30:00,275.1
2017072623:35:00,275.16
2017072623:40:00,275.12
2017072623:45:00,275.12
2017072623:50:00,275
2017072623:55:00,275.06
2017072700:00:00,275.04
2017072709:05:00,277.9
2017072709:15:00,277.66
2017072709:20:00,277.7
2017072709:25:00,277.7
2017072709:30:00,277.6
2017072709:35:00,277.64
2017072709:40:00,277.74
2017072709:45:00,277.66
2017072709:50:00,277.84
2017072709:55:00,277.9
2017072710:00:00,277.86
2017072710:05:00,277.9
2017072710:10:00,277.86
2017072710:15:00,277.9
2017072710:35:00,277.86
2017072710:40:00,277.86
2017072710:45:00,277.9
2017072710:50:00,277.8
2017072710:55:00,277.82
2017072711:00:00,277.82
2017072711:05:00,277.86
2017072711:10:00,277.86
2017072711:15:00,277.9
2017072711:20:00,277.92
2017072711:25:00,277.96
2017072711:30:00,277.96
2017072713:35:00,277.76
2017072713:40:00,277.7
2017072713:45:00,277.76
2017072713:50:00,277.76
2017072713:55:00,277.7
2017072714:00:00,277.62
2017072714:05:00,277.7
2017072714:10:00,277.5
2017072714:15:00,277.56
2017072714:20:00,277.52
2017072714:25:00,277.54
2017072714:30:00,277.6
2017072714:35:00,277.6
2017072714:40:00,277.52
2017072714:45:00,277.46
2017072714:50:00,277.46
2017072714:55:00,277.46
2017072721:10:00,277.64
2017072721:15:00,277.62
2017072721:20:00,277.7
2017072721:25:00,277.84
2017072721:30:00,277.82
2017072721:35:00,277.76
2017072721:40:00,277.8
2017072721:45:00,277.6
2017072721:50:00,277.66
2017072721:55:00,277.74
2017072722:00:00,277.82
2017072722:05:00,277.64
2017072722:10:00,277.56
2017072722:15:00,277.62
2017072722:20:00,277.62
2017072722:25:00,277.5
2017072722:30:00,277.06
2017072722:35:00,277.06
2017072722:40:00,277
2017072722:45:00,276.86
2017072722:50:00,276.86
2017072722:55:00,276.92
2017072723:00:00,277.06
2017072723:05:00,277.2
2017072723:10:00,277.12
2017072723:15:00,277.26
2017072723:20:00,277.2
2017072723:25:00,277.2
2017072723:30:00,277.2
2017072723:35:00,277.14
2017072723:40:00,277.24
2017072723:45:00,277.1
2017072723:50:00,277.06
2017072723:55:00,277.16
2017072800:00:00,277.12
2017072809:05:00,277.36
2017072809:15:00,277.46
2017072809:20:00,277.36
2017072809:25:00,277.3
2017072809:30:00,277.42
2017072809:35:00,277.4
2017072809:40:00,277.46
2017072809:45:00,277.36
2017072809:50:00,277.32
2017072809:55:00,277.36
2017072810:00:00,277.4
2017072810:05:00,277.4
2017072810:10:00,277.4
2017072810:15:00,277.4
2017072810:35:00,277.36
2017072810:40:00,277.4
2017072810:45:00,277.4
2017072810:50:00,277.4
2017072810:55:00,277.46
2017072811:00:00,277.52
2017072811:05:00,277.46
2017072811:10:00,277.46
2017072811:15:00,277.46
2017072811:20:00,277.4
2017072811:25:00,277.32
2017072811:30:00,277.32
2017072813:35:00,277.4
2017072813:40:00,277.46
2017072813:45:00,277.56
2017072813:50:00,277.56
2017072813:55:00,277.64
2017072814:00:00,277.62
2017072814:05:00,277.46
2017072814:10:00,277.52
2017072814:15:00,277.52
2017072814:20:00,277.52
2017072814:25:00,277.46
2017072814:30:00,277.52
2017072814:35:00,277.46
2017072814:40:00,277.3
2017072814:45:00,277.26
2017072814:50:00,277.2
2017072814:55:00,277.3
2017072821:10:00,278
2017072821:15:00,277.94
2017072821:20:00,277.94
2017072821:25:00,278
2017072821:30:00,277.92
2017072821:35:00,277.96
2017072821:40:00,278.06
2017072821:45:00,278.16
2017072821:50:00,278.1
2017072821:55:00,278.2
2017072822:00:00,278.14
2017072822:05:00,278.14
2017072822:10:00,278.2
2017072822:15:00,278.1
2017072822:20:00,278.26
2017072822:25:00,278.2
2017072822:30:00,278.1
2017072822:35:00,278.44
2017072822:40:00,278.3
2017072822:45:00,278.1
2017072822:50:00,278.2
2017072822:55:00,278.2
2017072823:00:00,278.2
2017072823:05:00,278.24
2017072823:10:00,278.36
2017072823:15:00,278.4
2017072823:20:00,278.8
2017072823:25:00,278.86
2017072823:30:00,278.9
2017072823:35:00,278.86
2017072823:40:00,278.86
2017072823:45:00,278.82
2017072823:50:00,278.7
2017072823:55:00,278.76
2017073100:00:00,278.76
2017073109:05:00,278.62
2017073109:15:00,278.64
2017073109:20:00,278.74
2017073109:25:00,278.6
2017073109:30:00,278.7
2017073109:35:00,278.56
2017073109:40:00,278.6
2017073109:45:00,278.46
2017073109:50:00,278.52
2017073109:55:00,278.56
2017073110:00:00,278.56
2017073110:05:00,278.62
2017073110:10:00,278.6
2017073110:15:00,278.5
2017073110:35:00,278.52
2017073110:40:00,278.46
2017073110:45:00,278.46
2017073110:50:00,278.56
2017073110:55:00,278.52
2017073111:00:00,278.52
2017073111:05:00,278.52
2017073111:10:00,278.4
2017073111:15:00,278.5
2017073111:20:00,278.4
2017073111:25:00,278.4
2017073111:30:00,278.4
2017073113:35:00,278.3
2017073113:40:00,278.26
2017073113:45:00,278.1
2017073113:50:00,278.14
2017073113:55:00,278.24
2017073114:00:00,278.32
2017073114:05:00,278.32
2017073114:10:00,278.26
2017073114:15:00,278.2
2017073114:20:00,278.16
2017073114:25:00,278.16
2017073114:30:00,278.14
2017073114:35:00,278.2
2017073114:40:00,278.16
2017073114:45:00,278.14
2017073114:50:00,278.06
2017073114:55:00,278.12
2017073121:10:00,278
2017073121:15:00,278.12
2017073121:20:00,278.16
2017073121:25:00,278.1
2017073121:30:00,278.2
2017073121:35:00,278.2
2017073121:40:00,278.1
2017073121:45:00,278
2017073121:50:00,278.1
2017073121:55:00,278.14
2017073122:00:00,278.3
2017073122:05:00,278.2
2017073122:10:00,278.24
2017073122:15:00,278.4
2017073122:20:00,278.4
2017073122:25:00,278.4
2017073122:30:00,278.36
2017073122:35:00,278.32
2017073122:40:00,278.36
2017073122:45:00,278.26
2017073122:50:00,278.36
2017073122:55:00,278.36
2017073123:00:00,278.3
2017073123:05:00,278.4
2017073123:10:00,278.5
2017073123:15:00,278.36
2017073123:20:00,278.3
2017073123:25:00,278.24
2017073123:30:00,278.2
2017073123:35:00,278.16
2017073123:40:00,278.1
2017073123:45:00,278.12
2017073123:50:00,278.16
2017073123:55:00,278.2
2017080100:00:00,278.14
2017080109:05:00,277.96
2017080109:15:00,277.82
2017080109:20:00,277.82
2017080109:25:00,277.76
2017080109:30:00,277.86
2017080109:35:00,277.9
2017080109:40:00,277.86
2017080109:45:00,277.86
2017080109:50:00,277.96
2017080109:55:00,277.9
2017080110:00:00,278
2017080110:05:00,277.96
2017080110:10:00,277.96
2017080110:15:00,278.02
2017080110:35:00,278.36
2017080110:40:00,278.32
2017080110:45:00,278.32
2017080110:50:00,278.26
2017080110:55:00,278.32
2017080111:00:00,278.36
2017080111:05:00,278.32
2017080111:10:00,278.32
2017080111:15:00,278.32
2017080111:20:00,278.26
2017080111:25:00,278.26
2017080111:30:00,278.36
2017080113:35:00,278.4
2017080113:40:00,278.36
2017080113:45:00,278.4
2017080113:50:00,278.4
2017080113:55:00,278.36
2017080114:00:00,278.32
2017080114:05:00,278.3
2017080114:10:00,278.36
2017080114:15:00,278.26
2017080114:20:00,278.2
2017080114:25:00,278.24
2017080114:30:00,278.3
2017080114:35:00,278.32
2017080114:40:00,278.32
2017080114:45:00,278.26
2017080114:50:00,278.2
2017080114:55:00,278.2
2017080121:10:00,277.82
2017080121:15:00,277.86
2017080121:20:00,277.9
2017080121:25:00,277.96
2017080121:30:00,277.9
2017080121:35:00,278.1
2017080121:40:00,278.2
2017080121:45:00,278.04
2017080121:50:00,278.16
2017080121:55:00,278.34
2017080122:00:00,278.56
2017080122:05:00,278.92
2017080122:10:00,278.9
2017080122:15:00,278.7
2017080122:20:00,278.9
2017080122:25:00,278.94
2017080122:30:00,278.86
2017080122:35:00,278.8
2017080122:40:00,278.94
2017080122:45:00,278.9
2017080122:50:00,278.82
2017080122:55:00,278.86
2017080123:00:00,278.94
2017080123:05:00,278.94
2017080123:10:00,278.9
2017080123:15:00,278.86
2017080123:20:00,278.86
2017080123:25:00,278.86
2017080123:30:00,278.86
2017080123:35:00,278.82
2017080123:40:00,278.86
2017080123:45:00,278.8
2017080123:50:00,278.7
2017080123:55:00,278.8
2017080200:00:00,278.76
2017080209:05:00,278.02
2017080209:15:00,277.8
2017080209:20:00,277.9
2017080209:25:00,277.86
2017080209:30:00,277.8
2017080209:35:00,277.9
2017080209:40:00,277.86
2017080209:45:00,277.86
2017080209:50:00,277.86
2017080209:55:00,277.9
2017080210:00:00,277.86
2017080210:05:00,277.8
2017080210:10:00,277.86
2017080210:15:00,277.86
2017080210:35:00,277.86
2017080210:40:00,277.8
2017080210:45:00,277.8
2017080210:50:00,277.86
2017080210:55:00,277.8
2017080211:00:00,277.8
2017080211:05:00,277.82
2017080211:10:00,277.82
2017080211:15:00,277.86
2017080211:20:00,277.8
2017080211:25:00,277.8
2017080211:30:00,277.82
2017080213:35:00,277.86
2017080213:40:00,277.86
2017080213:45:00,277.8
2017080213:50:00,277.86
2017080213:55:00,277.82
2017080214:00:00,277.82
2017080214:05:00,277.76
2017080214:10:00,277.7
2017080214:15:00,277.66
2017080214:20:00,277.7
2017080214:25:00,277.7
2017080214:30:00,277.76
2017080214:35:00,277.76
2017080214:40:00,277.86
2017080214:45:00,277.86
2017080214:50:00,277.86
2017080214:55:00,277.86
2017080221:10:00,277.76
2017080221:15:00,277.86
2017080221:20:00,278.12
2017080221:25:00,278.12
2017080221:30:00,278.16
2017080221:35:00,278.1
2017080221:40:00,278.12
2017080221:45:00,278.4
2017080221:50:00,278.36
2017080221:55:00,278.36
2017080222:00:00,278.36
2017080222:05:00,278.2
2017080222:10:00,278.14
2017080222:15:00,278.4
2017080222:20:00,278.36
2017080222:25:00,278.3
2017080222:30:00,278.3
2017080222:35:00,278.42
2017080222:40:00,278.4
2017080222:45:00,278.46
2017080222:50:00,278.46
2017080222:55:00,278.34
2017080223:00:00,278.48
2017080223:05:00,278.46
2017080223:10:00,278.46
2017080223:15:00,278.3
2017080223:20:00,278.3
2017080223:25:00,278.44
2017080223:30:00,278.66
2017080223:35:00,278.62
2017080223:40:00,278.5
2017080223:45:00,278.52
2017080223:50:00,278.4
2017080223:55:00,278.56
2017080300:00:00,278.56
2017080309:05:00,277.2
2017080309:15:00,277.34
2017080309:20:00,277.36
2017080309:25:00,277.3
2017080309:30:00,277.32
2017080309:35:00,277.3
2017080309:40:00,277.32
2017080309:45:00,277.26
2017080309:50:00,277.26
2017080309:55:00,277.32
2017080310:00:00,277.36
2017080310:05:00,277.3
2017080310:10:00,277.34
2017080310:15:00,277.36
2017080310:35:00,277.4
2017080310:40:00,277.4
2017080310:45:00,277.36
2017080310:50:00,277.32
2017080310:55:00,277.36
2017080311:00:00,277.3
2017080311:05:00,277.3
2017080311:10:00,277.2
2017080311:15:00,277.06
2017080311:20:00,277.16
2017080311:25:00,277.16
2017080311:30:00,277.1
2017080313:35:00,277.2
2017080313:40:00,277.26
2017080313:45:00,277.2
2017080313:50:00,277.2
2017080313:55:00,277.2
2017080314:00:00,277.14
2017080314:05:00,277.06
2017080314:10:00,277.06
2017080314:15:00,277.12
2017080314:20:00,277.1
2017080314:25:00,277.12
2017080314:30:00,277.12
2017080314:35:00,277.1
2017080314:40:00,277.06
2017080314:45:00,277.12
2017080314:50:00,276.96
2017080314:55:00,276.92
2017080321:10:00,277.44
2017080321:15:00,277.5
2017080321:20:00,277.56
2017080321:25:00,277.5
2017080321:30:00,277.52
2017080321:35:00,277.64
2017080321:40:00,277.7
2017080321:45:00,277.7
2017080321:50:00,277.74
2017080321:55:00,277.76
2017080322:00:00,277.8
2017080322:05:00,278
2017080322:10:00,277.86
2017080322:15:00,277.94
2017080322:20:00,278.02
2017080322:25:00,277.96
2017080322:30:00,278.02
2017080322:35:00,277.86
2017080322:40:00,277.92
2017080322:45:00,277.9
2017080322:50:00,278.06
2017080322:55:00,278.06
2017080323:00:00,278.12
2017080323:05:00,278.06
2017080323:10:00,278
2017080323:15:00,278
2017080323:20:00,278.06
2017080323:25:00,278.06
2017080323:30:00,277.96
2017080323:35:00,278.02
2017080323:40:00,278.06
2017080323:45:00,278.02
2017080323:50:00,278.06
2017080323:55:00,278
2017080400:00:00,278.02
2017080409:05:00,277.96
2017080409:15:00,277.9
2017080409:20:00,277.86
2017080409:25:00,277.9
2017080409:30:00,277.9
2017080409:35:00,277.86
2017080409:40:00,277.86
2017080409:45:00,277.86
2017080409:50:00,277.86
2017080409:55:00,277.96
2017080410:00:00,277.86
2017080410:05:00,277.86
2017080410:10:00,277.92
2017080410:15:00,277.9
2017080410:35:00,277.9
2017080410:40:00,277.86
2017080410:45:00,277.8
2017080410:50:00,277.8
2017080410:55:00,277.8
2017080411:00:00,277.8
2017080411:05:00,277.8
2017080411:10:00,277.82
2017080411:15:00,277.8
2017080411:20:00,277.86
2017080411:25:00,277.86
2017080411:30:00,277.8
2017080413:35:00,278.04
2017080413:40:00,278.2
2017080413:45:00,278.34
2017080413:50:00,278.46
2017080413:55:00,278.5
2017080414:00:00,278.52
2017080414:05:00,278.52
2017080414:10:00,278.46
2017080414:15:00,278.4
2017080414:20:00,278.46
2017080414:25:00,278.46
2017080414:30:00,278.46
2017080414:35:00,278.46
2017080414:40:00,278.46
2017080414:45:00,278.4
2017080414:50:00,278.34
2017080414:55:00,278.4
2017080421:10:00,277.1
2017080421:15:00,277.02
2017080421:20:00,277
2017080421:25:00,277.06
2017080421:30:00,277.06
2017080421:35:00,277.12
2017080421:40:00,277.06
2017080421:45:00,277.02
2017080421:50:00,276.36
2017080421:55:00,276.06
2017080422:00:00,276.1
2017080422:05:00,275.96
2017080422:10:00,275.86
2017080422:15:00,276
2017080422:20:00,276.06
2017080422:25:00,276
2017080422:30:00,276.16
2017080422:35:00,276.16
2017080422:40:00,276.2
2017080422:45:00,276.2
2017080422:50:00,276.24
2017080422:55:00,276.14
2017080423:00:00,276.14
2017080423:05:00,276.06
2017080423:10:00,276.06
2017080423:15:00,276.24
2017080423:20:00,276.2
2017080423:25:00,276.12
2017080423:30:00,276
2017080423:35:00,275.94
2017080423:40:00,276
2017080423:45:00,276
2017080423:50:00,276.14
2017080423:55:00,276.14
2017080700:00:00,276.06
2017080709:05:00,276.32
2017080709:15:00,276.14
2017080709:20:00,276.1
2017080709:25:00,276.12
2017080709:30:00,276.06
2017080709:35:00,276.06
2017080709:40:00,276.06
2017080709:45:00,276.1
2017080709:50:00,276.06
2017080709:55:00,276.06
2017080710:00:00,276.06
2017080710:05:00,276.12
2017080710:10:00,276.06
2017080710:15:00,276.12
2017080710:35:00,276.06
2017080710:40:00,276.06
2017080710:45:00,276.06
2017080710:50:00,276
2017080710:55:00,276
2017080711:00:00,276
2017080711:05:00,276
2017080711:10:00,276.02
2017080711:15:00,276.06
2017080711:20:00,275.96
2017080711:25:00,276.06
2017080711:30:00,275.96
2017080713:35:00,276.06
2017080713:40:00,276.1
2017080713:45:00,276.12
2017080713:50:00,276.06
2017080713:55:00,276.06
2017080714:00:00,276.12
2017080714:05:00,276
2017080714:10:00,276
2017080714:15:00,276.06
2017080714:20:00,276.1
2017080714:25:00,276.16
2017080714:30:00,276.14
2017080714:35:00,276.1
2017080714:40:00,276.12
2017080714:45:00,276.12
2017080714:50:00,276.06
2017080714:55:00,275.96
2017080721:10:00,275.86
2017080721:15:00,275.94
2017080721:20:00,275.86
2017080721:25:00,275.86
2017080721:30:00,275.86
2017080721:35:00,276.06
2017080721:40:00,276.16
2017080721:45:00,276.16
2017080721:50:00,276.1
2017080721:55:00,276.12
2017080722:00:00,276.16
2017080722:05:00,276.06
2017080722:10:00,276.1
2017080722:15:00,276.06
2017080722:20:00,276.06
2017080722:25:00,276.12
2017080722:30:00,276.22
2017080722:35:00,276.2
2017080722:40:00,276.24
2017080722:45:00,276.26
2017080722:50:00,276.26
2017080722:55:00,276.2
2017080723:00:00,276.1
2017080723:05:00,276.1
2017080723:10:00,276.2
2017080723:15:00,276.2
2017080723:20:00,276.26
2017080723:25:00,276.2
2017080723:30:00,276.16
2017080723:35:00,276.2
2017080723:40:00,276.34
2017080723:45:00,276.36
2017080723:50:00,276.3
2017080723:55:00,276.36
2017080800:00:00,276.36
2017080809:05:00,276.14
2017080809:15:00,276.24
2017080809:20:00,276.2
2017080809:25:00,276.14
2017080809:30:00,276.1
2017080809:35:00,276.1
2017080809:40:00,276.14
2017080809:45:00,276.12
2017080809:50:00,276.2
2017080809:55:00,276.24
2017080810:00:00,276.26
2017080810:05:00,276.2
2017080810:10:00,276.14
2017080810:15:00,276.14
2017080810:35:00,276.1
2017080810:40:00,276.1
2017080810:45:00,276.04
2017080810:50:00,276.06
2017080810:55:00,276.06
2017080811:00:00,276
2017080811:05:00,276.06
2017080811:10:00,276.06
2017080811:15:00,276
2017080811:20:00,276.02
2017080811:25:00,276
2017080811:30:00,275.9
2017080813:35:00,275.8
2017080813:40:00,275.54
2017080813:45:00,275.44
2017080813:50:00,275.5
2017080813:55:00,275.6
2017080814:00:00,275.66
2017080814:05:00,275.56
2017080814:10:00,275.6
2017080814:15:00,275.62
2017080814:20:00,275.74
2017080814:25:00,275.8
2017080814:30:00,275.7
2017080814:35:00,275.64
2017080814:40:00,275.64
2017080814:45:00,275.7
2017080814:50:00,275.74
2017080814:55:00,275.76
2017080821:10:00,275.96
2017080821:15:00,276.06
2017080821:20:00,276.06
2017080821:25:00,276.06
2017080821:30:00,276.06
2017080821:35:00,276.1
2017080821:40:00,276.06
2017080821:45:00,276.12
2017080821:50:00,276.06
2017080821:55:00,276.1
2017080822:00:00,276.06
2017080822:05:00,275.52
2017080822:10:00,275.6
2017080822:15:00,275.4
2017080822:20:00,275.3
2017080822:25:00,275.36
2017080822:30:00,275.4
2017080822:35:00,275.46
2017080822:40:00,274.9
2017080822:45:00,274.6
2017080822:50:00,274.46
2017080822:55:00,274.5
2017080823:00:00,274.46
2017080823:05:00,274.44
2017080823:10:00,274.36
2017080823:15:00,274.56
2017080823:20:00,274.56
2017080823:25:00,274.56
2017080823:30:00,274.56
2017080823:35:00,274.5
2017080823:40:00,274.52
2017080823:45:00,274.6
2017080823:50:00,274.56
2017080823:55:00,274.5
2017080900:00:00,274.46
2017080909:05:00,276.56
2017080909:15:00,276.5
2017080909:20:00,276.56
2017080909:25:00,276.5
2017080909:30:00,276.56
2017080909:35:00,276.46
2017080909:40:00,276.36
2017080909:45:00,276.46
2017080909:50:00,276.46
2017080909:55:00,276.46
2017080910:00:00,276.56
2017080910:05:00,276.5
2017080910:10:00,276.56
2017080910:15:00,276.56
2017080910:35:00,276.5
2017080910:40:00,276.6
2017080910:45:00,276.56
2017080910:50:00,276.52
2017080910:55:00,276.46
2017080911:00:00,276.46
2017080911:05:00,276.52
2017080911:10:00,276.56
2017080911:15:00,276.56
2017080911:20:00,276.5
2017080911:25:00,276.5
2017080911:30:00,276.52
2017080913:35:00,276.5
2017080913:40:00,276.46
2017080913:45:00,276.4
2017080913:50:00,276.46
2017080913:55:00,276.46
2017080914:00:00,276.4
2017080914:05:00,276.36
2017080914:10:00,276.36
2017080914:15:00,276.4
2017080914:20:00,276.46
2017080914:25:00,276.46
2017080914:30:00,276.46
2017080914:35:00,276.4
2017080914:40:00,276.36
2017080914:45:00,276.36
2017080914:50:00,276.36
2017080914:55:00,276.4
2017080921:10:00,278.26
2017080921:15:00,277.9
2017080921:20:00,277.86
2017080921:25:00,277.9
2017080921:30:00,277.9
2017080921:35:00,277.62
2017080921:40:00,277.8
2017080921:45:00,277.86
2017080921:50:00,277.86
2017080921:55:00,277.82
2017080922:00:00,277.86
2017080922:05:00,277.9
2017080922:10:00,277.82
2017080922:15:00,277.8
2017080922:20:00,277.9
2017080922:25:00,277.76
2017080922:30:00,277.82
2017080922:35:00,277.7
2017080922:40:00,277.5
2017080922:45:00,277.56
2017080922:50:00,277.6
2017080922:55:00,277.52
2017080923:00:00,277.6
2017080923:05:00,277.62
2017080923:10:00,277.66
2017080923:15:00,277.76
2017080923:20:00,277.8
2017080923:25:00,277.9
2017080923:30:00,278
2017080923:35:00,278.1
2017080923:40:00,278
2017080923:45:00,278.02
2017080923:50:00,277.8
2017080923:55:00,277.7
2017081000:00:00,277.76
2017081009:05:00,277.9
2017081009:15:00,277.86
2017081009:20:00,277.76
2017081009:25:00,277.64
2017081009:30:00,277.7
2017081009:35:00,277.66
2017081009:40:00,277.64
2017081009:45:00,277.66
2017081009:50:00,277.66
2017081009:55:00,277.7
2017081010:00:00,277.7
2017081010:05:00,277.64
2017081010:10:00,277.74
2017081010:15:00,277.7
2017081010:35:00,277.74
2017081010:40:00,277.64
2017081010:45:00,277.8
2017081010:50:00,277.7
2017081010:55:00,277.8
2017081011:00:00,277.76
2017081011:05:00,277.76
2017081011:10:00,277.76
2017081011:15:00,277.76
2017081011:20:00,277.82
2017081011:25:00,277.82
2017081011:30:00,277.96
2017081013:35:00,278.14
2017081013:40:00,278.16
2017081013:45:00,278.4
2017081013:50:00,278.62
2017081013:55:00,278.52
2017081014:00:00,278.5
2017081014:05:00,278.42
2017081014:10:00,278.36
2017081014:15:00,278.62
2017081014:20:00,278.56
2017081014:25:00,278.6
2017081014:30:00,278.6
2017081014:35:00,278.62
2017081014:40:00,278.5
2017081014:45:00,278.46
2017081014:50:00,278.56
2017081014:55:00,278.62
2017081021:10:00,279.2
2017081021:15:00,279.26
2017081021:20:00,279.36
2017081021:25:00,279.36
2017081021:30:00,279.2
2017081021:35:00,279.2
2017081021:40:00,279.06
2017081021:45:00,279.26
2017081021:50:00,279.46
2017081021:55:00,279.3
2017081022:00:00,279.5
2017081022:05:00,279.56
2017081022:10:00,279.66
2017081022:15:00,279.62
2017081022:20:00,279.74
2017081022:25:00,279.6
2017081022:30:00,279.6
2017081022:35:00,279.46
2017081022:40:00,279.4
2017081022:45:00,279.46
2017081022:50:00,279.56
2017081022:55:00,279.56
2017081023:00:00,279.46
2017081023:05:00,279.3
2017081023:10:00,279.2
2017081023:15:00,279.3
2017081023:20:00,279.36
2017081023:25:00,279.46
2017081023:30:00,279.46
2017081023:35:00,279.26
2017081023:40:00,279.06
2017081023:45:00,279.1
2017081023:50:00,279.06
2017081023:55:00,279.06
2017081100:00:00,279.1
2017081109:05:00,279.86
2017081109:15:00,279.66
2017081109:20:00,279.62
2017081109:25:00,279.4
2017081109:30:00,279.56
2017081109:35:00,279.52
2017081109:40:00,279.56
2017081109:45:00,279.7
2017081109:50:00,279.8
2017081109:55:00,279.9
2017081110:00:00,280.06
2017081110:05:00,280.16
2017081110:10:00,280.14
2017081110:15:00,280.14
2017081110:35:00,279.94
2017081110:40:00,280.1
2017081110:45:00,280
2017081110:50:00,280.06
2017081110:55:00,280.12
2017081111:00:00,280.12
2017081111:05:00,280.2
2017081111:10:00,280.16
2017081111:15:00,280.14
2017081111:20:00,280.12
2017081111:25:00,280.04
2017081111:30:00,280.1
2017081113:35:00,279.96
2017081113:40:00,280.06
2017081113:45:00,280
2017081113:50:00,280
2017081113:55:00,279.9
2017081114:00:00,279.94
2017081114:05:00,279.76
2017081114:10:00,279.7
2017081114:15:00,279.7
2017081114:20:00,279.74
2017081114:25:00,279.76
2017081114:30:00,279.76
2017081114:35:00,279.76
2017081114:40:00,279.76
2017081114:45:00,279.64
2017081114:50:00,279.74
2017081114:55:00,279.76
2017081121:10:00,279.04
2017081121:15:00,279.16
2017081121:20:00,279.2
2017081121:25:00,279.34
2017081121:30:00,279.46
2017081121:35:00,279.2
2017081121:40:00,279.36
2017081121:45:00,279.46
2017081121:50:00,279.7
2017081121:55:00,279.62
2017081122:00:00,279.7
2017081122:05:00,279.7
2017081122:10:00,279.42
2017081122:15:00,279.46
2017081122:20:00,279.66
2017081122:25:00,279.66
2017081122:30:00,279.74
2017081122:35:00,279.52
2017081122:40:00,279.6
2017081122:45:00,279.6
2017081122:50:00,279.56
2017081122:55:00,279.46
2017081123:00:00,279.5
2017081123:05:00,279.6
2017081123:10:00,279.56
2017081123:15:00,279.7
2017081123:20:00,279.74
2017081123:25:00,279.92
2017081123:30:00,279.76
2017081123:35:00,279.86
